stock_name,2014,2015,2016,2017,2018,2019,2020,2021,2022
싸이맥스,1615.0,345.0,1256.0,1909.0,1289.0,312.0,2236.0,2347.0,764.0
싸이버원,,,,,,,607.0,448.0,440.0
싸이토젠,,,,0.0,0.0,0.0,0.0,0.0,0.0
쌍방울,0.0,0.0,0.0,1110.0,738.0,282.0,92.0,73.0,366.0
쌍용C&E,,,,,,,,,
쌍용정보통신,272.0,145.0,45.0,127.0,437.0,32.0,377.0,36.0,188.0
써니전자,32.0,79.0,37.0,35.0,126.0,20.0,169.0,130.0,144.0
썸에이지,,,,,,,,,
쎄노텍,,,,,,,,,
쎄니트,150.0,272.0,210.0,182.0,89.0,62.0,269.0,280.0,272.0
쎄트렉아이,482.0,1141.0,896.0,782.0,643.0,992.0,1654.0,1390.0,252.0
쎌마테라퓨틱스,789.0,10090.0,3600.0,1808.0,2044.0,4020.0,1852.0,453.0,149.0
쎌바이오텍,1347.0,2268.0,2396.0,2412.0,2583.0,976.0,450.0,1468.0,1201.0
쏘카,,,,,,,3428.0,297.0,597.0
쏠리드,,,,,,,,,
씨씨에스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0
씨아이에스,,,,,,,,,
씨아이테크,170.0,37.0,40.0,254.0,55.0,82.0,211.0,183.0,16.0
씨앤씨인터내셔널,,,,,,,1299.0,654.0,1674.0
씨앤지하이테크,,,,0.0,0.0,0.0,1186.0,614.0,2062.0
씨앤투스,,,,,,,1653.0,1642.0,698.0
씨에스베어링,,,,499.0,300.0,750.0,601.0,54.0,717.0
씨에스윈드,3932.0,1308.0,1075.0,2462.0,378.0,2061.0,946.0,1598.0,8.0
씨엔알리서치,,,,,,,,,
씨엔플러스,2822.0,2637.0,2505.0,118.0,207.0,142.0,94.0,16.0,26.0
씨유메디칼,271.0,129.0,115.0,211.0,112.0,179.0,1160.0,412.0,202.0
씨유테크,,,,,,,757.0,1026.0,216.0
씨이랩,40.0,53.0,56.0,44.0,62.0,27.0,155.0,368.0,754.0
씨젠,364.0,264.0,273.0,125.0,413.0,1026.0,9662.0,10359.0,3586.0
씨케이에이치,772.0,838.0,530.0,7.0,670.0,640.0,892.0,46.0,50.0
씨큐브,607.0,436.0,720.0,720.0,571.0,640.0,407.0,392.0,601.0
씨티씨바이오,203.0,159.0,159.0,1196.0,514.0,722.0,978.0,329.0,283.0
씨티알모빌리티,,,,14426.0,709.0,782.0,809.0,166.0,131.0
씨티케이,,,,,,,,,
아가방컴퍼니,256.0,6.0,61.0,136.0,472.0,481.0,60.0,401.0,316.0
아나패스,1248.0,262.0,2716.0,73.0,450.0,2252.0,4860.0,1144.0,1138.0
아난티,269.0,3302.0,1673.0,162.0,250.0,85.0,463.0,221.0,360.0
아남전자,35.0,40.0,37.0,22.0,181.0,5.0,71.0,171.0,180.0
아리온,,,,,,,,,
아모그린텍,,,,464.0,301.0,109.0,66.0,163.0,692.0
아모레G,,,,,,,,,
아모레퍼시픽,54953.0,8372.0,9267.0,5711.0,4815.0,3477.0,512.0,2820.0,1949.0
아모센스,,,,,,,0.0,0.0,0.0
아모텍,243.0,1611.0,1677.0,2600.0,730.0,37.0,1700.0,479.0,945.0
아미노로직스,111.0,37.0,43.0,6.0,91.0,14.0,24.0,61.0,83.0
아미코젠,889.0,236.0,174.0,494.0,2093.0,5.0,1645.0,192.0,2974.0
아바코,477.0,658.0,927.0,0.0,1719.0,1364.0,1083.0,942.0,1358.0
아바텍,1493.0,506.0,543.0,543.0,962.0,510.0,380.0,6.0,313.0
아비코전자,483.0,702.0,764.0,577.0,1967.0,381.0,201.0,279.0,704.0
아세아,16909.0,3334.0,18309.0,23008.0,26329.0,25353.0,22188.0,56785.0,46012.0
아세아시멘트,11815.0,13294.0,12544.0,16748.0,4005.0,7159.0,6095.0,2431.0,1631.0
아세아제지,2081.0,4327.0,2321.0,562.0,8785.0,6860.0,6057.0,10160.0,10540.0
아세아텍,151.0,184.0,248.0,241.0,175.0,30.0,46.0,224.0,553.0
아센디오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아셈스,,,,,,,100.0,599.0,653.0
아스타,0.0,0.0,0.0,466.0,252.0,935.0,896.0,305.0,221.0
아스트,827.0,184.0,513.0,99.0,258.0,18.0,1230.0,1074.0,585.0
아스플로,,,,,,,612.0,335.0,680.0
아시아경제,301.0,228.0,208.0,360.0,1138.0,146.0,141.0,813.0,529.0
아시아나IDT,,,,1940.0,950.0,725.0,737.0,2375.0,774.0
아시아나항공,319.0,708.0,251.0,1227.0,964.0,3626.0,5212.0,6053.0,498.0
아시아종묘,57.0,274.0,289.0,268.0,248.0,448.0,151.0,2.0,55.0
아우딘퓨쳐스,,,,0.0,0.0,1883.0,647.0,394.0,761.0
아이디스,,,,,,,,,
아이디스홀딩스,2306.0,1651.0,186.0,494.0,2389.0,1203.0,378.0,504.0,4473.0
아이디피,,,,,,,279.0,641.0,778.0
아이마켓코리아,1126.0,1170.0,743.0,221.0,357.0,483.0,672.0,1213.0,706.0
아이비김영,,,,,,,,,
아이센스,1595.0,1077.0,1277.0,1143.0,1648.0,1723.0,1974.0,1872.0,1176.0
아이스크림에듀,,,,754.0,990.0,417.0,58.0,583.0,65.0
아이쓰리시스템,1870.0,2223.0,2222.0,1388.0,1408.0,26.0,433.0,484.0,891.0
아이씨디,103.0,17.0,660.0,1544.0,1858.0,701.0,2005.0,45.0,339.0
아이씨에이치,,,,,,,740.0,769.0,422.0
아이앤씨,,,,,,,,,
아이에스동서,1914.0,3822.0,7340.0,6355.0,7961.0,2141.0,4070.0,3447.0,6426.0
아이에스이커머스,73.0,25.0,70.0,1482.0,514.0,649.0,379.0,1146.0,0.0
아이에이,119.0,15.0,20.0,185.0,26.0,7.0,47.0,8.0,9.0
아이엘사이언스,,,,,,,,,
아이엠,,,,,,,,,
아이오케이,635.0,141.0,50.0,34.0,408.0,207.0,79.0,465.0,645.0
아이윈,93.0,102.0,229.0,330.0,278.0,223.0,192.0,74.0,109.0
아이윈플러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아이즈비전,199.0,106.0,269.0,377.0,732.0,67.0,819.0,1157.0,372.0
아이진,380.0,562.0,825.0,837.0,538.0,786.0,1290.0,1971.0,1210.0
아이컴포넌트,370.0,881.0,828.0,1182.0,446.0,178.0,57.0,386.0,463.0
아이퀘스트,,,,,,,699.0,382.0,305.0
아이큐어,410.0,853.0,673.0,110.0,1436.0,1388.0,1805.0,1763.0,1793.0
아이크래프트,183.0,389.0,308.0,319.0,64.0,17.0,85.0,176.0,42.0
아이텍,,,,,,,,,
아이톡시,275.0,8.0,172.0,907.0,965.0,731.0,181.0,593.0,20.0
아이티센,795.0,801.0,746.0,73.0,19.0,21.0,312.0,361.0,85.0
아이티아이즈,,,,,,,790.0,607.0,1694.0
아이패밀리에스씨,181.0,47.0,13.0,155.0,133.0,1254.0,1335.0,530.0,908.0
아주IB투자,892.0,1082.0,1161.0,1209.0,107.0,137.0,429.0,339.0,17.0
아주스틸,,,,,,,1092.0,1459.0,51.0
아즈텍WB,125.0,235.0,228.0,0.0,190.0,231.0,173.0,550.0,68.0
아진산업,,,,,,,,,
아진엑스텍,576.0,265.0,213.0,931.0,649.0,376.0,133.0,485.0,176.0
아톤,,,,244.0,1526.0,3737.0,296.0,300.0,4059.0
아프리카TV,298.0,493.0,995.0,1418.0,2016.0,3164.0,3365.0,6465.0,5445.0
안국약품,121.0,818.0,150.0,712.0,1154.0,221.0,115.0,344.0,604.0
안랩,1042.0,1372.0,1683.0,1874.0,2630.0,2204.0,2138.0,4854.0,1631.0
안트로젠,218.0,9.0,47.0,57.0,114.0,470.0,0.0,0.0,0.0
알로이스,0.0,0.0,0.0,,,,,,
알루코,,,,,,,,,
알리코제약,,,,0.0,0.0,0.0,551.0,317.0,535.0
알비더블유,,,,,,,665.0,1002.0,46.0
알비케이그룹,0.0,18.0,19.0,218.0,208.0,1199.0,153.0,253.0,160.0
알서포트,,,,,,,,,
알에스오토메이션,,,,395.0,113.0,16.0,311.0,277.0,94.0
알에프세미,394.0,273.0,129.0,167.0,29.0,348.0,2411.0,944.0,1280.0
알에프텍,583.0,320.0,519.0,196.0,353.0,90.0,1308.0,576.0,378.0
알엔투테크놀로지,330.0,302.0,205.0,123.0,152.0,135.0,513.0,213.0,16.0
알체라,,,,,,,325.0,853.0,800.0
알톤스포츠,,,,,,,,,
알티캐스트,629.0,21.0,44.0,52.0,343.0,1346.0,185.0,172.0,616.0
알파홀딩스,348.0,322.0,4411.0,868.0,443.0,860.0,220.0,658.0,1571.0
알피바이오,,,,,,,0.0,0.0,0.0
압타머사이언스,,,,,,,511.0,453.0,839.0
압타바이오,,,,688554.0,591.0,636.0,356.0,712.0,474.0
애경산업,,,,1785.0,2411.0,1581.0,437.0,600.0,632.0
애경케미칼,8300.0,885.0,1678.0,2054.0,1682.0,966.0,1407.0,2274.0,1249.0
애니젠,0.0,0.0,0.0,91.0,1430.0,1325.0,491.0,323.0,1107.0
애니플러스,,,,,,,,,
애드바이오텍,,,,157.0,2349.0,254.0,1470.0,347.0,297.0
애머릿지,105.0,181.0,418.0,373.0,198.0,350.0,83.0,172.0,39.0
액션스퀘어,,,,,,,,,
액토즈소프트,0.0,0.0,0.0,670.0,1339.0,1897.0,1428.0,3424.0,232.0
액트로,,,,2875.0,1632.0,1484.0,208.0,296.0,985.0
앤디포스,339.0,1147.0,1174.0,537.0,525.0,15.0,307.0,764.0,843.0
앤씨앤,143.0,637.0,84.0,624.0,1112.0,363.0,770.0,829.0,915.0
앱코,,,,,,,2419.0,727.0,1760.0
앱클론,889.0,1982.0,262.0,235.0,123.0,358.0,447.0,670.0,604.0
야스,,,,1390.0,2776.0,1256.0,899.0,162.0,97.0
양지사,62.0,0.0,207.0,261.0,190.0,169.0,8787.0,96.0,298.0
어반리튬,1515.0,62.0,742.0,2127.0,1563.0,115.0,222.0,833.0,4957.0
어보브반도체,396.0,385.0,413.0,295.0,497.0,815.0,850.0,828.0,770.0
어스앤에어로스페이스,,,,114.0,880.0,4143.0,13993.0,1224.0,104.0
얼라인드,334.0,99.0,537.0,490.0,442.0,32.0,90.0,771.0,324.0
에너토크,356.0,258.0,228.0,41.0,137.0,51.0,47.0,194.0,80.0
에넥스,99.0,154.0,34.0,39.0,25.0,66.0,161.0,174.0,396.0
에브리봇,0.0,69983.0,7095.0,951.0,140.0,1165.0,200.0,846.0,570.0
에스넷,311.0,210.0,156.0,94.0,300.0,408.0,249.0,581.0,236.0
에스디바이오센서,,,,,,,6647.0,11161.0,8706.0
에스디생명공학,161.0,1046.0,1191.0,657.0,401.0,930.0,389.0,1944.0,1921.0
에스디시스템,0.0,0.0,0.0,1502.0,719.0,1558.0,311.0,251.0,55.0
에스맥,775.0,2236.0,184.0,5.0,40.0,62.0,126.0,693.0,1139.0
에스바이오메딕스,,,,3665.0,5308.0,3330.0,766.0,558.0,619.0
에스비비테크,,,,,,,0.0,0.0,0.0
에스씨디,,,,,,,,,
에스씨엠생명과학,,,,,,,908.0,1873.0,1897.0
에스아이리소스,245.0,47.0,20.0,25.0,56.0,177.0,18.0,58.0,14.0
에스앤더블류,0.0,0.0,0.0,0.0,0.0,0.0,87.0,178.0,323.0
에스앤디,,,,,,,,,
에스앤에스텍,306.0,427.0,455.0,159.0,236.0,528.0,556.0,552.0,838.0
에스에너지,280.0,301.0,261.0,240.0,1025.0,459.0,1476.0,1568.0,1258.0
에스에스알,,,,678.0,242.0,194.0,10.0,277.0,315.0
에스에이엠티,35.0,428.0,444.0,297.0,321.0,380.0,440.0,614.0,590.0
에스에이티,,,,,,,,,
에스에이티이엔지,,,,,,,11.0,371.0,36.0
에스엔유,637.0,89.0,736.0,185.0,303.0,226.0,145.0,248.0,221.0
에스엘,,,,,,,,,
에스엘에너지,0.0,0.0,0.0,326.0,1471.0,1650.0,670.0,242.0,325.0
에스엠,,,,,,,,,
에스엠벡셀,56.0,109.0,182.0,0.0,0.0,0.0,171.0,256.0,92.0
에스엠코어,870.0,188.0,852.0,98.0,76.0,229.0,32.0,29.0,123.0
에스와이,,,,,,,,,
에스원,3239.0,4544.0,4157.0,4239.0,3046.0,4337.0,4203.0,3815.0,4467.0
에스제이그룹,,,,173.0,1831.0,4010.0,1590.0,2365.0,2974.0
에스코넥,99.0,84.0,178.0,235.0,240.0,207.0,697.0,230.0,66.0
에스텍,,,,,,,,,
에스텍파마,282.0,80.0,369.0,237.0,565.0,1304.0,1347.0,589.0,0.0
에스트래픽,,,,310.0,759.0,789.0,1664.0,418.0,1250.0
에스티아이,,,,,,,,,
에스티오,151.0,556.0,401.0,11.0,24.0,270.0,223.0,28.0,132.0
에스티큐브,676.0,196.0,247.0,632.0,387.0,436.0,515.0,677.0,488.0
에스폴리텍,278.0,110.0,252.0,195.0,96.0,684.0,498.0,345.0,183.0
에스퓨얼셀,,,,678.0,325.0,270.0,282.0,715.0,123.0
에스피시스템스,,,,295.0,627.0,212.0,40.0,127.0,222.0
에스피지,310.0,305.0,948.0,171.0,388.0,370.0,670.0,1092.0,901.0
에쎈테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에쓰씨엔지니어링,1780.0,223.0,1474.0,410.0,11.0,14.0,120.0,265.0,175.0
에어부산,,,,601.0,430.0,1403.0,2408.0,7432.0,2048.0
에이디엠코리아,,,,,,,219.0,96.0,12.0
에이디칩스,459.0,240.0,178.0,34.0,288.0,443.0,161.0,203.0,73.0
에이디테크놀로지,3536.0,327.0,507.0,21.0,932.0,876.0,284.0,1146.0,450.0
에이루트,27.0,25.0,187.0,31.0,28.0,70.0,464.0,921.0,39.0
에이리츠,618.0,1892.0,1240.0,242.0,970.0,2001.0,1762.0,804.0,321.0
에이블씨엔씨,205.0,1134.0,1191.0,490.0,483.0,420.0,3387.0,1666.0,36.0
에이비엘바이오,,,,3874.0,3804.0,818.0,1207.0,927.0,67.0
에이비온,2704.0,963.0,874.0,953.0,710.0,1147.0,844.0,3753.0,1059.0
에이비프로바이오,1540.0,702.0,0.0,158.0,139.0,236.0,0.0,0.0,0.0
에이스침대,12425.0,15920.0,15827.0,13827.0,3095.0,4313.0,4811.0,6231.0,5293.0
에이스테크,,,,,,,,,
에이스토리,,,,334.0,314.0,143.0,797.0,1816.0,440.0
에이에프더블류,,,,600.0,1089.0,614.0,81.0,210.0,167.0
에이엔피,40.0,95.0,116.0,260.0,92.0,93.0,1991.0,0.0,1090.0
에이치시티,18221.0,3058.0,1389.0,19.0,792.0,887.0,1524.0,1535.0,792.0
에이치앤비디자인,,,,1140.0,174.0,1262.0,5135.0,4638.0,644.0
에이치엘사이언스,1480.0,2320.0,1548.0,967.0,2147.0,3902.0,3916.0,2608.0,304.0
에이치와이티씨,,,,,,,484.0,994.0,227.0
에이치케이,,,,,,,,,
에이치피오,,,,,,,1070.0,874.0,594.0
에이테크솔루션,61.0,288.0,130.0,56.0,59.0,145.0,0.0,0.0,0.0
에이텍,,,,,,,,,
에이텍모빌리티,0.0,167.0,139.0,1665.0,582.0,480.0,497.0,432.0,806.0
에이트원,0.0,228.0,319.0,98.0,268.0,902.0,29.0,144.0,257.0
에이티넘인베스트,87.0,215.0,113.0,182.0,146.0,141.0,305.0,1380.0,600.0
에이티세미콘,415.0,773.0,221.0,98.0,57.0,133.0,237.0,2412.0,1338.0
에이팩트,225.0,121.0,210.0,49.0,844.0,239.0,379.0,102.0,105.0
에이프로,,,,,,,,,
에이프로젠,,,,367.0,158.0,375.0,,,
에이프로젠 H&G,18.0,182.0,1281.0,39.0,71.0,38.0,62.0,15.0,31.0
에이프로젠바이오로직스,,,,,,,,,
에이프릴바이오,,,,,,,2930.0,6322.0,916.0
에이플러스에셋,9.0,173.0,228.0,285.0,327.0,625.0,1032.0,535.0,2226.0
에이피티씨,,,,508.0,799.0,656.0,1112.0,2157.0,1298.0
에치에프알,,,,,,,,,
에코바이오,0.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에코앤드림,0.0,0.0,0.0,0.0,0.0,0.0,409.0,992.0,7.0
에코캡,,,,33619.0,185.0,76.0,805.0,590.0,139.0
에코프로,107.0,14.0,487.0,313.0,1781.0,964.0,1079.0,11448.0,1473.0
에코프로에이치엔,,,,,,,0.0,751.0,2116.0
에코플라스틱,273.0,211.0,192.0,398.0,501.0,32.0,32.0,170.0,710.0
에프알텍,234.0,21.0,362.0,239.0,140.0,149.0,341.0,20.0,708.0
에프앤가이드,108.0,189.0,140.0,315.0,217.0,286.0,461.0,459.0,673.0
에프에스티,245.0,476.0,348.0,624.0,941.0,1002.0,1026.0,1657.0,2242.0
에프엔씨엔터,785.0,177.0,276.0,496.0,92.0,501.0,548.0,668.0,1225.0
에프엔에스테크,1229.0,0.0,0.0,0.0,0.0,0.0,1062.0,194.0,603.0
엑사이엔씨,273.0,124.0,79.0,133.0,127.0,11.0,23.0,141.0,227.0
엑서지21,85.0,466.0,184.0,14.0,206.0,287.0,214.0,78.0,83.0
엑세스바이오,74.0,45.0,12.0,249.0,165.0,618.0,1428.0,5333.0,10051.0
엑셈,,,,,,,,,
엑스게이트,,,,,,,629.0,823.0,219.0
엑스큐어,469.0,342.0,1272.0,756.0,668.0,175.0,114.0,153.0,121.0
엑시콘,884.0,873.0,581.0,928.0,421.0,606.0,1265.0,3307.0,1500.0
엔바이오니아,,,,0.0,0.0,0.0,0.0,314.0,21.0
엔브이에이치코리아,323.0,242.0,1111.0,180.0,640.0,364.0,479.0,480.0,32.0
엔비티,,,,,,,173.0,101.0,28.0
엔시스,,,,,,,447.0,477.0,337.0
엔시트론,444.0,786.0,98.0,120.0,190.0,88.0,247.0,26.0,4.0
엔씨소프트,11520.0,7633.0,12783.0,20756.0,19831.0,17387.0,28504.0,19318.0,21456.0
엔에스엔,,,,,,,,,
엔에프씨,,,,,,,112.0,688.0,210.0
엔젠바이오,,,,,,,0.0,0.0,784.0
엔젯,,,,,,,102.0,7146.0,476.0
엔지스테크널러지,978.0,663.0,99.0,0.0,0.0,850.0,0.0,0.0,0.0
엔지켐생명과학,4917.0,1964.0,969.0,830.0,1905.0,2102.0,2154.0,533.0,316.0
엔케이,,,,,,,,,
엔케이맥스,,,,,,,,,
엔켐,,,,,,,59.0,1496.0,1358.0
엔텔스,737.0,396.0,42.0,4022.0,343.0,301.0,731.0,416.0,7.0
엔투텍,0.0,0.0,0.0,131.0,388.0,308.0,737.0,695.0,38.0
엔피,,,,,,,,,
엔피디,,,,,,,,,
엔피케이,7.0,62.0,144.0,130.0,14.0,45.0,5.0,112.0,67.0
엘디티,0.0,0.0,0.0,564.0,64.0,209.0,202.0,334.0,293.0
엘브이엠씨홀딩스,,,,,,,,,
엘아이에스,3140.0,2163.0,1441.0,2343.0,8.0,27.0,156.0,2715.0,1315.0
엘앤씨바이오,,,,0.0,830.0,993.0,492.0,620.0,200.0
엘앤케이바이오,740.0,817.0,161.0,1517.0,381.0,1058.0,901.0,722.0,1017.0
엘엠에스,2835.0,862.0,1455.0,1198.0,881.0,1603.0,2761.0,319.0,44.0
엘오티베큠,446.0,734.0,697.0,1969.0,1266.0,146.0,253.0,1211.0,1486.0
엘컴텍,14.0,114.0,80.0,70.0,39.0,13.0,135.0,48.0,93.0
엘티씨,,,,,,,,,
엠게임,555.0,77.0,198.0,137.0,139.0,406.0,354.0,1127.0,1162.0
엠로,230.0,245.0,178.0,144.0,97.0,179.0,974.0,1124.0,578.0
엠벤처투자,,,,,,,,,
엠브레인,,,,,,,,,
엠씨넥스,1543.0,1833.0,2824.0,67.0,2161.0,5151.0,2180.0,2229.0,1293.0
엠아이텍,,,,86.0,16.0,120.0,217.0,0.0,0.0
엠에스씨,,,,,,,,,
엠에스오토텍,1720.0,323.0,1577.0,488.0,129.0,552.0,2698.0,232.0,997.0
엠에프엠코리아,881.0,2216.0,4612.0,96.0,33.0,113.0,,,
엠젠솔루션,149.0,1184.0,539.0,165.0,395.0,1122.0,367.0,266.0,15.0
엠케이전자,1582.0,7059.0,1085.0,2168.0,1177.0,336.0,1325.0,1594.0,632.0
엠투아이,,,,,,,630.0,597.0,624.0
엠투엔,355.0,274.0,224.0,186.0,195.0,200.0,303.0,1890.0,133.0
엠플러스,,,,,,,,,
엠피씨플러스,0.0,0.0,0.0,17.0,738.0,234.0,1023.0,223.0,186.0
영림원소프트랩,,,,,,,686.0,607.0,888.0
영보화학,189.0,468.0,559.0,1502.0,294.0,263.0,146.0,180.0,343.0
영우디에스피,354.0,93.0,986.0,376.0,1494.0,54.0,215.0,200.0,579.0
영원무역,2891.0,2931.0,2489.0,2477.0,2577.0,3791.0,3366.0,6795.0,15377.0
영원무역홀딩스,7407.0,7297.0,5963.0,6169.0,7432.0,10421.0,9036.0,19026.0,37988.0
영진약품,5.0,19.0,24.0,10.0,33.0,28.0,1.0,63.0,120.0
영풍,,,,,,,,,
영풍정밀,635.0,578.0,447.0,581.0,719.0,799.0,847.0,746.0,985.0
영풍제지,830.0,281.0,306.0,216.0,797.0,516.0,483.0,362.0,451.0
영화금속,157.0,279.0,212.0,107.0,24.0,6.0,203.0,359.0,9.0
영화테크,,,,1240.0,737.0,293.0,83.0,239.0,437.0
영흥,,,,,,,,,
예림당,,,,,,,,,
예선테크,,,,,,,,,
예스24,833.0,104.0,38.0,5.0,305.0,0.0,8.0,746.0,57.0
예스코홀딩스,2063.0,3129.0,6941.0,4481.0,9068.0,4611.0,15853.0,3885.0,3570.0
예스티,179.0,2000.0,587.0,1375.0,459.0,2348.0,21.0,1320.0,159.0
오가닉티코스메틱,0.0,0.0,752.0,760.0,774.0,558.0,99.0,85.0,511.0
오공,220.0,194.0,454.0,512.0,483.0,444.0,458.0,550.0,441.0
오디텍,674.0,803.0,886.0,352.0,310.0,192.0,192.0,501.0,376.0
오뚜기,27767.0,30932.0,40839.0,39458.0,48677.0,29693.0,31296.0,38054.0,80501.0
오로라,829.0,590.0,647.0,1244.0,577.0,368.0,781.0,925.0,719.0
오로스테크놀로지,,,,,,,154.0,199.0,321.0
오르비텍,531.0,89.0,162.0,150.0,149.0,43.0,899.0,225.0,509.0
오리엔탈정공,951.0,49.0,498.0,27.0,73.0,77.0,644.0,100.0,184.0
오리엔트바이오,102.0,17.0,21.0,121.0,85.0,112.0,200.0,179.0,29.0
오리엔트정공,0.0,0.0,0.0,22.0,130.0,34.0,773.0,20.0,116.0
오리온,,,,,,,,,
오리온홀딩스,31044.0,30910.0,44793.0,1250.0,936.0,804.0,1289.0,1429.0,1712.0
오리콤,240.0,264.0,363.0,368.0,803.0,532.0,68.0,533.0,1059.0
오브젠,,,,,,,0.0,0.0,0.0
오비고,,,,,,,441.0,597.0,219.0
오상자이엘,173.0,1393.0,210.0,172.0,73.0,838.0,1111.0,259.0,478.0
오성첨단소재,854.0,445.0,199.0,5.0,91.0,236.0,163.0,164.0,39.0
오션브릿지,0.0,0.0,0.0,973.0,1482.0,1093.0,1440.0,1354.0,1488.0
오스코텍,0.0,0.0,0.0,0.0,153.0,0.0,155.0,866.0,763.0
오스테오닉,203.0,154.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0
오스템,416.0,580.0,428.0,21.0,161.0,558.0,88.0,465.0,510.0
오스템임플란트,37.0,1145.0,1445.0,726.0,913.0,1183.0,7865.0,1838.0,10230.0
오에스피,,,,,,,0.0,0.0,0.0
오이솔루션,2317.0,363.0,1183.0,258.0,334.0,4756.0,1164.0,1354.0,567.0
오킨스전자,1144.0,856.0,1575.0,164.0,19.0,35.0,28.0,108.0,162.0
오텍,110.0,172.0,904.0,1461.0,995.0,719.0,287.0,73.0,2284.0
오토앤,,,,,,,488.0,191.0,189.0
오파스넷,11391.0,602.0,745.0,1061.0,680.0,2950.0,512.0,530.0,516.0
오픈베이스,115.0,133.0,179.0,40.0,47.0,44.0,79.0,148.0,191.0
오픈엣지테크놀로지,,,,,,,2569.0,1882.0,1376.0
오하임아이엔티,,,,,,,,,
올리패스,290.0,422.0,833.0,1487.0,2150.0,2966.0,967.0,851.0,795.0
올릭스,,,,,,,,,
옴니시스템,77.0,188.0,62.0,155.0,78.0,463.0,113.0,276.0,25.0
옵투스제약,610.0,631.0,704.0,789.0,613.0,894.0,893.0,617.0,316.0
옵트론텍,1540.0,86.0,278.0,213.0,161.0,461.0,337.0,111.0,3287.0
옵티시스,581.0,439.0,476.0,348.0,566.0,579.0,313.0,1186.0,1519.0
옵티코어,,,,,,,151.0,155.0,534.0
옵티팜,,,,0.0,0.0,0.0,163.0,212.0,140.0
와이더플래닛,,,,,,,712.0,1099.0,2537.0
와이솔,709.0,1552.0,1609.0,2070.0,1923.0,1219.0,117.0,779.0,534.0
와이씨켐,,,,,,,0.0,0.0,0.0
와이아이케이,,,,,,,,,
와이어블,2755.0,1544.0,1309.0,820.0,22.0,45.0,65.0,54.0,51.0
와이엔텍,268.0,274.0,382.0,645.0,496.0,1012.0,1203.0,1281.0,1361.0
와이엠,,,,,,,,,
와이엠씨,7.0,217.0,983.0,880.0,813.0,84.0,400.0,560.0,1041.0
와이엠텍,,,,,,,,,
와이엠티,,,,1947.0,993.0,1799.0,949.0,648.0,3.0
와이오엠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
와이제이엠게임즈,1149.0,1912.0,28.0,220.0,293.0,131.0,147.0,51.0,115.0
와이즈버즈,,,,,,,,,
와이지-원,512.0,572.0,742.0,1180.0,717.0,41.0,1152.0,690.0,1027.0
와이지엔터테인먼트,1328.0,1855.0,1198.0,996.0,1410.0,722.0,724.0,380.0,1824.0
와이투솔루션,8.0,43.0,129.0,82.0,538.0,164.0,1472.0,67.0,14.0
와이팜,,,,,,,266.0,199.0,285.0
와토스코리아,1323.0,918.0,539.0,535.0,403.0,250.0,202.0,197.0,738.0
용평리조트,104.0,306.0,324.0,352.0,212.0,287.0,365.0,180.0,252.0
우리금융지주,,,,,,,,,
우리기술,94.0,145.0,65.0,40.0,96.0,119.0,11.0,47.0,23.0
우리기술투자,41.0,16.0,14.0,44.0,129.0,140.0,372.0,7954.0,4210.0
우리넷,,,,,,,,,
우리로,338.0,143.0,12.0,477.0,115.0,363.0,313.0,492.0,27.0
우리바이오,751.0,718.0,992.0,446.0,817.0,107.0,386.0,750.0,469.0
우리벤처파트너스,,,,,,,447.0,797.0,130.0
우리산업,,,,,,,,,
우리산업홀딩스,904.0,2061.0,854.0,127.0,102.0,10.0,106.0,52.0,340.0
우리손에프앤지,553.0,389.0,220.0,382.0,391.0,61.0,315.0,399.0,361.0
우리엔터프라이즈,631.0,710.0,782.0,328.0,640.0,53.0,256.0,899.0,296.0
우리이앤엘,185.0,187.0,381.0,593.0,41.0,99.0,31.0,358.0,105.0
우리종금,5.0,22.0,50.0,40.0,49.0,79.0,89.0,91.0,105.0
우림피티에스,358.0,337.0,0.0,152.0,320.0,50.0,602.0,266.0,385.0
우성,,,,,,,,,
우수AMS,246.0,141.0,271.0,210.0,59.0,11.0,219.0,258.0,480.0
우신시스템,908.0,1039.0,585.0,47.0,239.0,347.0,347.0,749.0,171.0
우양,,,,,,,,,
우원개발,,,,,,,,,
우정바이오,0.0,14.0,14.0,371.0,187.0,28.0,940.0,161.0,146.0
우주일렉트로,898.0,1349.0,1609.0,1252.0,77.0,1407.0,1546.0,2005.0,1467.0
우진,,,,,,,,,
우진비앤지,153.0,0.0,0.0,324.0,418.0,520.0,78.0,78.0,29.0
우진아이엔에스,,,,27609.0,2172.0,279.0,236.0,478.0,544.0
우진플라임,17.0,1725.0,1480.0,74.0,1360.0,1361.0,388.0,1126.0,1092.0
웅진,,,,,,,,,
웅진씽크빅,355.0,392.0,696.0,745.0,672.0,1067.0,8.0,381.0,29.0
